ID_TRANSVERSAL,TRANSVERSAL,ID_RAMO,DESC_RAMO,ID_UR,DESC_UR,GPO_FUNCIONAL,DESC_GPO_FUNCIONAL,ID_FUNCION,DESC_FUNCION,ID_SUBFUNCION,DESC_SUBFUNCION,ID_REASIGNACION,DESC_REASIGNACION,ID_AI,DESC_AI,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_PARTIDA_ESPECIFICA,DESC_PARTIDA_ESPECIFICA,ID_TIPOGASTO,DESC_TIPOGASTO,ID_FF,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,MUNICIPIO,ID_CLAVE_CARTERA,ID_VERTIENTE,VERTIENTE,ID_PROGRAMA_PEC,PROGRAMA_PEC,ID_COMPONENTE_PEC,COMPONENTE_PEC,ID_SUBCOMPONENTE_PEC,SUBCOMPONENTE_PEC,ID_RAMA_PRODUCTIVA,RAMA_PRODUCTIVA,IMPORTE,IMPORTE _ENERO,IMPORTE _FEBRERO,IMPORTE _MARZO,IMPORTE_ABRIL,IMPORTE _MAYO,IMPORTE _JUNIO,IMPORTE _JULIO,IMPORTE _AGOSTO,IMPORTE _SEPTIEMBRE,IMPORTE _OCTUBRE,IMPORTE _NOVIEMBRE,IMPORTE _DICIEMBRE
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,17102,Estímulos al personal operativo,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,19661061,2049319,806410,738269,1963552,2842532,727879,1882123,794659,2730929,1875278,735220,2514891
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13410,Compensación por actualización y formación académica,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,64582675,5370699,5514996,5345318,5275581,5352102,5331340,5223368,5526064,5401577,5317793,5446410,5477427
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13407,Compensaciones adicionales por servicios especiales,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,359591,26192,30836,29991,29609,30338,29969,29422,30874,30283,29746,30874,31457
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,15901,Otras prestaciones,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,2087836,122678,142452,138111,136355,138414,137958,134770,142758,142815,137563,139786,574176
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,15901,Otras prestaciones,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,110143117,6471893,7515004,7285975,7193364,7302005,7277937,7109722,7531155,7534178,7257068,7374361,30290455
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13301,Remuneraciones por horas extraordinarias,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,22980733,2259198,2057120,1805629,1833857,1801784,1830409,2024389,1852663,1794612,1855582,1814081,2051409
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13202,Aguinaldo o gratificación de fin de año,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,331130,51285,993,993,993,993,993,993,993,993,993,110310,160598
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13202,Aguinaldo o gratificación de fin de año,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,17470231,2705576,52411,52411,52411,52411,52411,52411,52411,52411,52411,5819894,8473062
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13201,Primas de vacaciones y dominical,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,108320,889,1023,1061,46269,1376,1042,1011,903,1110,837,1169,51630
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,15403,Asignaciones adicionales al sueldo,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,508609,38041,43001,41795,41244,41795,41621,41471,42724,41957,41530,46715,46715
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13201,Primas de vacaciones y dominical,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,5714599,46802,53984,55994,2440973,72603,54972,53330,47644,58576,44177,61699,2723845
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,15403,Asignaciones adicionales al sueldo,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,26832984,2006973,2268627,2205019,2175952,2205015,2195819,2187924,2253993,2213538,2191026,2464549,2464549
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13101,Prima quinquenal por años de servicios efectivos prestados,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,59446,5182,5182,4897,4879,4901,4906,4915,4935,4950,4973,4675,5051
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,15402,Compensación garantizada,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,223755,10686,22618,17222,17054,18861,19778,19029,19418,19128,19064,20557,20340
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13101,Prima quinquenal por años de servicios efectivos prestados,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,3136623,273402,273402,258399,257455,258583,258847,259351,260383,261194,262407,246697,266503
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13407,Compensaciones adicionales por servicios especiales,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,18970504,1381707,1626800,1582185,1562038,1600526,1581041,1552195,1628774,1597622,1569289,1628774,1659553
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,15402,Compensación garantizada,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,11804454,563809,1193231,908549,899677,995047,1043424,1003882,1024426,1009121,1005742,1084503,1073043
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,12301,Retribuciones por servicios en período de formación profesional,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,58504,3561,3840,4600,5418,5202,5146,4976,5255,5083,4981,5167,5275
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13301,Remuneraciones por horas extraordinarias,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,83271,8186,7454,6543,6645,6529,6633,7335,6713,6503,6724,6573,7433
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,184549,32836,15039,13702,13992,14116,13239,13205,20039,13111,12208,12144,10918
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,12301,Retribuciones por servicios en período de formación profesional,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,3086468,187866,202573,242704,285812,274459,271468,262517,277253,268173,262759,272601,278283
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,9736716,1732279,793439,722922,738227,744770,698509,696715,1057261,691740,644104,640695,576055
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,12101,Honorarios,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,4567,4567,0,0,0,0,0,0,0,0,0,0,0
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,12101,Honorarios,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,241014,20090,20084,20084,20084,20084,20084,20084,20084,20084,20084,20084,20084
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,13411,Compensaciones a médicos residentes,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,95096,8016,8016,8061,8001,8016,8123,8159,8073,8151,7672,7479,7329
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,5,Otros servicios de salud,E,Prestación de Servicios Públicos,44,Atención a la Salud,11301,Sueldos base,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,2900749,250186,249842,239340,236153,240930,240357,235126,247655,242453,239256,220636,258815
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,13411,Compensaciones a médicos residentes,1,Gasto corriente,1,16,Michoacán,NA,0,302,"Juventud, 18 a 29 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,5016808,422862,422860,425268,422096,422874,428537,430449,425910,430014,404741,394560,386637
6,Erogaciones para el Desarrollo de los Jóvenes,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,GYN,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,0,Otros,4,Cobertura de la atención médica curativa,E,Prestación de Servicios Públicos,44,Atención a la Salud,11301,Sueldos base,1,Gasto corriente,1,16,Michoacán,NA,0,301,"Adolescencia, 13 a 17 años",701,Supervivencia,0,No aplica,0,No aplica,0,No aplica,153027311,13198466,13180247,12626244,12458114,12710139,12679897,12403912,13064873,12790452,12621803,11639526,13653638
7,Recursos para la Atención de Grupos Vulnerables,4,Gobernación,V00,Comisión Nacional para Prevenir y Erradicar la Violencia Contra las Mujeres,1,Gobierno,2,Justicia,4,Derechos Humanos,0,Otros,8,Derechos humanos y prevención de la discriminación,S,Sujetos a Reglas de Operación,155,Programa de Apoyo a las Instancias de Mujeres en las Entidades Federativas (PAIMEF),43401,Subsidios a la prestación de servicios públicos,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,9414290,0,0,0,9414290,0,0,0,0,0,0,0,0
7,Recursos para la Atención de Grupos Vulnerables,11,Educación Pública,600,Subsecretaría de Educación Media Superior,2,Desarrollo Social,5,Educación,2,Educación Media Superior,0,Otros,4,Educación media superior de calidad,S,Sujetos a Reglas de Operación,298,Atención de Planteles Públicos de Educación Media Superior con estudiantes con discapacidad (PAPPEMS),43401,Subsidios a la prestación de servicios públicos,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,884602,0,0,0,0,0,0,0,884602,0,0,0,0
7,Recursos para la Atención de Grupos Vulnerables,11,Educación Pública,MEY,Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,2,Desarrollo Social,5,Educación,3,Educación Superior,0,Otros,5,Educación superior de calidad,U,Otros Subsidios,83,Universidades para el Bienestar Benito Juárez García,44102,Gastos por servicios de traslado de personas,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,1026860.25,74738.3,100738.3,100738.3,74738.3,74738.3,100738.3,100738.3,100738.95,74738.3,74738.3,74738.3,74738.3
7,Recursos para la Atención de Grupos Vulnerables,11,Educación Pública,MEY,Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García,2,Desarrollo Social,5,Educación,3,Educación Superior,0,Otros,5,Educación superior de calidad,U,Otros Subsidios,83,Universidades para el Bienestar Benito Juárez García,44105,Apoyo a voluntarios que participan en diversos programas federales,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,280052762.6,32500000,32500000,32500000,32500000,32500000,32500000,45500000,39552762.6,0,0,0,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,21401,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,83354,0,0,0,32001,0,26089,13176,0,12088,0,0,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,21501,Material de apoyo informativo,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,3498,0,0,0,0,0,0,0,0,3498,0,0,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,21601,Material de limpieza,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,31099,0,8877,6000,6000,2877,1590,0,2877,0,2878,0,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,35901,Servicios de jardinería y fumigación,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,13295,0,0,0,2000,2000,2000,2000,2000,2000,1295,0,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,37204,Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,16675,2000,0,2000,0,2000,675,2000,0,2000,4000,2000,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,37501,Viáticos nacionales para labores en campo y de supervisión,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,74448,5900,7640,5900,7640,5900,8672,5900,7640,5900,7456,5900,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,33903,Servicios integrales,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,11517,0,0,6399,0,0,0,0,0,0,0,5118,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,31301,Servicio de agua,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,17628,0,2900,202,2702,2702,2899,202,2702,202,2702,415,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,31501,Servicio de telefonía celular,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,3373,0,0,0,0,3373,0,0,0,0,0,0,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,22103,Productos alimenticios para el personal que realiza labores en campo o de supervisión,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,2128,0,0,0,0,0,0,0,0,2128,0,0,0
7,Recursos para la Atención de Grupos Vulnerables,47,Entidades no Sectorizadas,AYB,Instituto Nacional de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,0,Otros,16,Promoción y coordinación de las políticas públicas para el desarrollo de los pueblos y comunidades indígenas,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Planeación y Articulación de la Acción Pública hacia los Pueblos Indígenas,25301,Medicinas y productos farmacéuticos,1,Gasto corriente,1,16,Michoacán,NA,0,0,No aplica,0,No aplica,0,No aplica,0,No aplica,0,No aplica,9928,0,0,1969,0,1969,0,1971,2050,0,1969,0,0
